TimeStart,TF,Open,High,Low,Close,Volume
2025-05-16 00:41:00,Min1,103670,104222,103670,104222,0.0006
2025-05-16 00:42:00,Min1,103817,103817,103690,103806,0.0012
2025-05-16 00:43:00,Min1,103481,104450,103481,103885,0.0010
2025-05-16 00:44:00,Min1,103772,104135,103556,104135,0.0009
2025-05-16 00:45:00,Min1,103795,104262,103795,103963,0.0010
2025-05-16 00:46:00,Min1,103730,104256,103730,104256,0.0004
2025-05-16 00:47:00,Min1,104252,104252,104252,104252,0.0002
2025-05-16 00:48:00,Min1,103979,103979,103481,103481,0.0005
2025-05-16 00:49:00,Min1,104253,104253,103509,103509,0.0009
2025-05-16 00:50:00,Min1,103813,103813,103726,103726,0.0007
2025-05-16 00:51:00,Min1,103691,104327,103691,104327,0.0025
2025-05-16 00:52:00,Min1,104103,104190,103208,103581,0.0056
2025-05-16 00:53:00,Min1,103557,103557,103557,103557,0.0003
2025-05-16 00:54:00,Min1,104114,104114,103255,103255,0.0004
2025-05-16 00:55:00,Min1,103251,103442,103208,103442,0.0004
2025-05-16 00:56:00,Min1,104001,104001,103240,103240,0.0006
2025-05-16 00:57:00,Min1,103625,104087,103625,104087,0.0005
2025-05-16 00:58:00,Min1,103599,103671,103365,103592,0.0011
2025-05-16 00:59:00,Min1,104002,104169,103527,103527,0.0011
2025-05-16 01:00:00,Min1,103286,104146,103286,103814,0.0007
2025-05-16 01:01:00,Min1,104111,104111,103383,103509,0.0003
2025-05-16 01:02:00,Min1,103482,103516,103234,103516,0.0010
2025-05-16 01:04:00,Min1,103240,103995,103130,103495,0.0037
2025-05-16 01:05:00,Min1,103401,104001,103401,104001,0.0008
2025-05-16 01:06:00,Min1,103849,103849,103737,103765,0.0003
2025-05-16 01:07:00,Min1,103073,103995,103073,103644,0.0037
2025-05-16 01:08:00,Min1,103077,103795,103077,103795,0.0006
2025-05-16 01:09:00,Min1,103237,103791,103192,103555,0.0008
2025-05-16 01:10:00,Min1,103857,103957,103857,103957,0.0005
2025-05-16 01:11:00,Min1,103715,103946,103715,103946,0.0038
2025-05-16 01:12:00,Min1,103856,103856,103434,103703,0.0076
2025-05-16 01:13:00,Min1,103687,103811,103443,103697,0.0016
2025-05-16 01:14:00,Min1,103550,103550,103550,103550,0.0002
2025-05-16 01:15:00,Min1,103848,104105,103848,104105,0.0005
2025-05-16 01:17:00,Min1,103613,103613,103613,103613,0.0001
2025-05-16 01:18:00,Min1,103017,103292,103017,103292,0.0004
2025-05-16 01:19:00,Min1,103292,103924,103292,103743,0.0053
2025-05-16 01:20:00,Min1,103548,103893,103548,103893,0.0007
2025-05-16 01:21:00,Min1,103365,103983,103365,103959,0.0021
2025-05-16 01:22:00,Min1,103866,103866,103208,103208,0.0002
2025-05-16 01:23:00,Min1,103993,103993,103428,103908,0.0065
2025-05-16 01:24:00,Min1,103300,103932,103300,103389,0.0069
2025-05-16 01:25:00,Min1,103957,103957,103784,103784,0.0023
2025-05-16 01:26:00,Min1,103159,103545,103159,103545,0.0005
2025-05-16 01:27:00,Min1,104166,104166,103404,103422,0.0009
2025-05-16 01:28:00,Min1,103919,103938,103636,103938,0.0010
2025-05-16 01:29:00,Min1,103273,103991,103273,103991,0.0047
2025-05-16 01:30:00,Min1,104207,104258,103796,103796,0.0009
2025-05-16 01:31:00,Min1,104007,104007,103470,103959,0.0014
2025-05-16 01:32:00,Min1,103870,104244,103462,103462,0.0074
2025-05-16 01:33:00,Min1,104258,104339,104093,104339,0.0009
2025-05-16 01:34:00,Min1,103837,104478,103463,104478,0.0006
2025-05-16 01:35:00,Min1,104531,104541,104281,104281,0.0010
2025-05-16 01:36:00,Min1,103860,103860,103626,103626,0.0004
2025-05-16 01:37:00,Min1,104515,104515,104515,104515,0.0002
2025-05-16 01:38:00,Min1,103843,104226,103843,104226,0.0044
2025-05-16 01:39:00,Min1,104383,104383,103888,103888,0.0010
2025-05-16 01:40:00,Min1,104045,104431,103959,103959,0.0009
2025-05-16 01:41:00,Min1,103598,103661,103598,103661,0.0008
2025-05-16 01:42:00,Min1,103999,104063,103999,104063,0.0005
2025-05-16 01:43:00,Min1,103886,103886,103601,103601,0.0003
2025-05-16 01:44:00,Min1,104066,104219,104066,104219,0.0012
2025-05-16 01:45:00,Min1,103616,104484,103616,103704,0.0014
2025-05-16 01:46:00,Min1,104355,104355,104355,104355,0.0001
2025-05-16 01:48:00,Min1,103631,104417,103619,104417,0.0011
2025-05-16 01:49:00,Min1,104154,104154,103482,103727,0.0024
2025-05-16 01:50:00,Min1,104089,104378,103947,103947,0.0005
2025-05-16 01:51:00,Min1,103628,103628,103628,103628,0.0003
2025-05-16 01:52:00,Min1,104144,104144,104018,104018,0.0005
2025-05-16 01:53:00,Min1,103664,104275,103664,104275,0.0007
2025-05-16 01:54:00,Min1,103583,104371,103462,103716,0.0050
2025-05-16 01:56:00,Min1,103772,103772,103772,103772,0.0003
2025-05-16 01:57:00,Min1,104040,104355,103991,104252,0.0012
2025-05-16 01:58:00,Min1,104122,104122,104048,104048,0.0008
2025-05-16 01:59:00,Min1,103633,103810,103633,103810,0.0003
2025-05-16 02:00:00,Min1,103720,104222,103720,104222,0.0006
2025-05-16 02:01:00,Min1,104254,104254,104254,104254,0.0002
2025-05-16 02:02:00,Min1,104579,104579,104384,104384,0.0008
2025-05-16 02:03:00,Min1,103910,104458,103910,104458,0.0004
2025-05-16 02:05:00,Min1,104163,104526,104163,104526,0.0004
2025-05-16 02:06:00,Min1,104557,104645,104385,104385,0.0031
2025-05-16 02:07:00,Min1,104131,104454,104131,104413,0.0008
2025-05-16 02:08:00,Min1,104314,104314,104314,104314,0.0003
2025-05-16 02:09:00,Min1,104133,104600,103798,104600,0.0005
2025-05-16 02:10:00,Min1,104015,104287,104015,104287,0.0008
2025-05-16 02:11:00,Min1,103767,103817,103767,103817,0.0003
2025-05-16 02:12:00,Min1,103841,103841,103841,103841,0.0001
2025-05-16 02:13:00,Min1,104686,104744,104145,104744,0.0012
2025-05-16 02:14:00,Min1,104498,104498,104197,104197,0.0016
2025-05-16 02:16:00,Min1,104079,104280,104079,104280,0.0007
2025-05-16 02:17:00,Min1,103879,104672,103879,104003,0.0045
2025-05-16 02:18:00,Min1,104417,104661,103813,104661,0.0008
2025-05-16 02:19:00,Min1,103895,104428,103590,104428,0.0023
2025-05-16 02:20:00,Min1,104356,104449,104353,104353,0.0004
2025-05-16 02:21:00,Min1,104078,104192,103632,103632,0.0037
2025-05-16 02:22:00,Min1,103508,104238,103508,104238,0.0020
2025-05-16 02:23:00,Min1,103771,104083,103669,104083,0.0012
2025-05-16 02:24:00,Min1,103782,103782,103782,103782,0.0002
2025-05-16 02:25:00,Min1,103793,104651,103793,104651,0.0006
2025-05-16 02:26:00,Min1,104429,104429,104429,104429,0.0002
2025-05-16 02:27:00,Min1,104424,104749,104424,104694,0.0005
2025-05-16 02:28:00,Min1,103837,103837,103837,103837,0.0001
2025-05-16 02:29:00,Min1,104152,104152,104152,104152,0.0003
2025-05-16 02:30:00,Min1,104331,104331,104331,104331,0.0002
2025-05-16 02:31:00,Min1,104215,104215,104215,104215,0.0001
2025-05-16 02:32:00,Min1,104344,104344,103990,103990,0.0005
2025-05-16 02:33:00,Min1,104550,104790,103923,104041,0.0010
2025-05-16 02:34:00,Min1,104686,104853,104249,104249,0.0007
2025-05-16 02:35:00,Min1,104396,104396,104396,104396,0.0003
2025-05-16 02:36:00,Min1,104848,104848,104208,104208,0.0003
2025-05-16 02:38:00,Min1,104384,104631,103862,103862,0.0011
2025-05-16 02:40:00,Min1,104137,104507,104137,104507,0.0007
2025-05-16 02:42:00,Min1,104194,104194,104194,104194,0.0013
2025-05-16 02:43:00,Min1,104278,104567,104136,104567,0.0011
2025-05-16 02:44:00,Min1,104469,104469,104017,104017,0.0002
2025-05-16 02:45:00,Min1,104420,104420,104420,104420,0.0032
2025-05-16 02:46:00,Min1,104615,104615,104037,104037,0.0004
2025-05-16 02:47:00,Min1,104412,104412,103880,103880,0.0005
2025-05-16 02:48:00,Min1,103953,104432,103665,103665,0.0007
2025-05-16 02:50:00,Min1,103865,104449,103865,104098,0.0004
2025-05-16 02:51:00,Min1,104287,104287,104287,104287,0.0002
2025-05-16 02:52:00,Min1,103633,104313,103633,104313,0.0031
2025-05-16 02:54:00,Min1,104365,104365,103730,103730,0.0004
2025-05-16 02:55:00,Min1,103880,104632,103880,104632,0.0015
2025-05-16 02:56:00,Min1,104302,104302,103791,103791,0.0008
2025-05-16 02:57:00,Min1,104376,104376,103832,104053,0.0007
2025-05-16 02:58:00,Min1,103849,103849,103737,103737,0.0031
2025-05-16 02:59:00,Min1,104323,104599,104024,104024,0.0035
2025-05-16 03:00:00,Min1,104567,104567,104567,104567,0.0003
2025-05-16 03:01:00,Min1,104099,104099,104099,104099,0.0002
2025-05-16 03:02:00,Min1,104271,104271,104271,104271,0.0002
2025-05-16 03:03:00,Min1,103876,104516,103680,103874,0.0011
2025-05-16 03:04:00,Min1,104735,104735,104405,104405,0.0019
2025-05-16 03:05:00,Min1,103847,103989,103847,103989,0.0006
2025-05-16 03:06:00,Min1,104131,104509,103927,104509,0.0006
2025-05-16 03:07:00,Min1,103831,103831,103831,103831,0.0002
2025-05-16 03:08:00,Min1,103576,103576,103576,103576,0.0001
2025-05-16 03:09:00,Min1,104079,104079,104079,104079,0.0004
2025-05-16 03:10:00,Min1,103864,104287,103864,104287,0.0006
2025-05-16 03:11:00,Min1,103822,104136,103566,103566,0.0020
2025-05-16 03:12:00,Min1,103863,104415,103863,104189,0.0007
2025-05-16 03:13:00,Min1,104453,104529,104453,104529,0.0003
2025-05-16 03:14:00,Min1,103703,103703,103703,103703,0.0002
2025-05-16 03:15:00,Min1,104598,104598,104598,104598,0.0003
2025-05-16 03:16:00,Min1,103789,104399,103646,103974,0.0010
2025-05-16 03:17:00,Min1,104484,104484,103746,104250,0.0048
2025-05-16 03:19:00,Min1,103795,103795,103795,103795,0.0003
2025-05-16 03:21:00,Min1,104578,104578,104091,104091,0.0008
2025-05-16 03:22:00,Min1,104437,104437,104437,104437,0.0010
2025-05-16 03:23:00,Min1,104281,104281,103820,103820,0.0004
2025-05-16 03:24:00,Min1,104021,104434,104021,104434,0.0028
2025-05-16 03:25:00,Min1,104488,104488,104349,104349,0.0035
2025-05-16 03:26:00,Min1,104705,104705,104081,104081,0.0043
2025-05-16 03:28:00,Min1,103930,103930,103930,103930,0.0007
2025-05-16 03:29:00,Min1,104082,104082,104082,104082,0.0002
2025-05-16 03:30:00,Min1,104316,104316,104185,104185,0.0007
2025-05-16 03:31:00,Min1,104662,104662,104137,104137,0.0008
2025-05-16 03:32:00,Min1,104338,104338,104338,104338,0.0001
2025-05-16 03:34:00,Min1,103965,103965,103965,103965,0.0001
2025-05-16 03:35:00,Min1,103925,103926,103700,103926,0.0025
2025-05-16 03:36:00,Min1,103706,103706,103706,103706,0.0001
2025-05-16 03:37:00,Min1,104030,104220,103689,103853,0.0012
2025-05-16 03:38:00,Min1,103958,103974,103958,103974,0.0004
2025-05-16 03:39:00,Min1,103704,104055,103607,103607,0.0042
2025-05-16 03:40:00,Min1,104137,104631,103967,103967,0.0003
2025-05-16 03:41:00,Min1,103688,103966,103688,103883,0.0005
2025-05-16 03:42:00,Min1,103740,104575,103740,104411,0.0042
2025-05-16 03:43:00,Min1,104025,104025,103824,103824,0.0011
2025-05-16 03:44:00,Min1,103851,104502,103834,103834,0.0004
2025-05-16 03:45:00,Min1,103596,104522,103596,104352,0.0015
2025-05-16 03:47:00,Min1,103888,103903,103656,103656,0.0005
2025-05-16 03:48:00,Min1,103930,103930,103657,103657,0.0002
2025-05-16 03:49:00,Min1,103649,104540,103574,104350,0.0050
2025-05-16 03:50:00,Min1,104478,104478,103746,103746,0.0004
2025-05-16 03:51:00,Min1,103971,103971,103971,103971,0.0001
2025-05-16 03:52:00,Min1,104420,104420,104359,104359,0.0042
2025-05-16 03:53:00,Min1,104124,104232,103628,104232,0.0008
2025-05-16 03:54:00,Min1,104039,104039,104039,104039,0.0002
2025-05-16 03:55:00,Min1,103722,103787,103672,103672,0.0008
2025-05-16 03:56:00,Min1,104315,104508,103683,104218,0.0013
2025-05-16 03:57:00,Min1,104280,104383,103818,104383,0.0009
2025-05-16 03:58:00,Min1,104418,104511,103866,103866,0.0013
2025-05-16 03:59:00,Min1,103620,104363,103620,103926,0.0007
2025-05-16 04:00:00,Min1,104568,104568,103671,104567,0.0008
2025-05-16 04:01:00,Min1,103749,104471,103749,103872,0.0011
2025-05-16 04:02:00,Min1,104579,104599,103925,103925,0.0008
2025-05-16 04:03:00,Min1,103666,104486,103666,103852,0.0019
2025-05-16 04:04:00,Min1,104565,104565,103988,103988,0.0005
2025-05-16 04:05:00,Min1,104081,104081,104081,104081,0.0003
2025-05-16 04:06:00,Min1,104518,104653,104061,104228,0.0023
2025-05-16 04:07:00,Min1,104356,104356,103736,104037,0.0007
2025-05-16 04:08:00,Min1,104535,104535,104133,104133,0.0004
2025-05-16 04:09:00,Min1,104204,104482,104204,104482,0.0035
2025-05-16 04:10:00,Min1,104304,104437,103893,104437,0.0044
2025-05-16 04:11:00,Min1,104247,104247,104079,104079,0.0021
2025-05-16 04:12:00,Min1,104453,104453,103849,103849,0.0004
2025-05-16 04:13:00,Min1,103865,104177,103841,103841,0.0027
2025-05-16 04:14:00,Min1,103667,104263,103667,104263,0.0009
2025-05-16 04:15:00,Min1,104475,104475,103659,103659,0.0021
2025-05-16 04:16:00,Min1,103881,104345,103746,104345,0.0013
2025-05-16 04:17:00,Min1,103802,104342,103802,103883,0.0019
2025-05-16 04:18:00,Min1,104431,104431,103554,103632,0.0006
2025-05-16 04:19:00,Min1,104277,104277,104277,104277,0.0004
2025-05-16 04:20:00,Min1,104336,104380,103564,103622,0.0047
2025-05-16 04:21:00,Min1,103815,104453,103815,104197,0.0038
2025-05-16 04:22:00,Min1,104458,104458,104278,104278,0.0005
2025-05-16 04:23:00,Min1,103831,104170,103831,104030,0.0009
2025-05-16 04:24:00,Min1,104243,104243,104190,104190,0.0005
2025-05-16 04:25:00,Min1,104372,104372,103891,103891,0.0006
2025-05-16 04:26:00,Min1,103769,103795,103769,103795,0.0005
2025-05-16 04:27:00,Min1,104082,104082,104082,104082,0.0003
2025-05-16 04:28:00,Min1,103936,103949,103430,103785,0.0011
2025-05-16 04:29:00,Min1,103589,103959,103418,103959,0.0036
2025-05-16 04:30:00,Min1,103924,104196,103915,104196,0.0025
2025-05-16 04:31:00,Min1,103870,103870,103547,103547,0.0006
2025-05-16 04:32:00,Min1,104089,104089,104089,104089,0.0003
2025-05-16 04:33:00,Min1,103711,104048,103711,104048,0.0029
2025-05-16 04:34:00,Min1,103682,104176,103481,104176,0.0009
2025-05-16 04:35:00,Min1,104234,104234,104234,104234,0.0003
2025-05-16 04:36:00,Min1,103606,104303,103582,104303,0.0008
2025-05-16 04:37:00,Min1,103889,104044,103889,104044,0.0007
2025-05-16 04:38:00,Min1,104089,104089,104089,104089,0.0003
2025-05-16 04:39:00,Min1,104149,104346,104149,104346,0.0021
2025-05-16 04:40:00,Min1,103589,103847,103589,103847,0.0003
2025-05-16 04:41:00,Min1,103829,103829,103829,103829,0.0004
2025-05-16 04:42:00,Min1,104340,104340,103875,103875,0.0007
2025-05-16 04:43:00,Min1,103440,103991,103440,103652,0.0050
2025-05-16 04:44:00,Min1,103777,104172,103777,104172,0.0004
2025-05-16 04:45:00,Min1,103903,103942,103525,103942,0.0034
2025-05-16 04:46:00,Min1,103771,104115,103528,103528,0.0007
2025-05-16 04:47:00,Min1,104281,104370,103773,104370,0.0011
2025-05-16 04:48:00,Min1,103346,104314,103346,104261,0.0011
2025-05-16 04:50:00,Min1,103904,103904,103738,103738,0.0006
2025-05-16 04:51:00,Min1,103441,103515,103441,103515,0.0003
2025-05-16 04:52:00,Min1,104113,104113,104113,104113,0.0002
2025-05-16 04:53:00,Min1,104182,104182,103703,103879,0.0029
2025-05-16 04:54:00,Min1,104042,104042,103420,103420,0.0007
2025-05-16 04:55:00,Min1,103397,103397,103397,103397,0.0003
2025-05-16 04:56:00,Min1,103566,103566,103467,103467,0.0004
2025-05-16 04:57:00,Min1,104281,104281,104281,104281,0.0003
2025-05-16 04:58:00,Min1,104334,104334,103817,103817,0.0029
2025-05-16 04:59:00,Min1,104138,104138,103699,103866,0.0008
2025-05-16 05:00:00,Min1,103608,103608,103608,103608,0.0003
2025-05-16 05:01:00,Min1,104457,104457,103649,103676,0.0045
2025-05-16 05:02:00,Min1,103647,103647,103647,103647,0.0003
2025-05-16 05:03:00,Min1,103957,103957,103957,103957,0.0001
2025-05-16 05:04:00,Min1,103650,104435,103603,104435,0.0065
2025-05-16 05:05:00,Min1,103892,103892,103472,103472,0.0059
2025-05-16 05:06:00,Min1,104326,104474,104112,104474,0.0026
2025-05-16 05:07:00,Min1,103842,104395,103684,104008,0.0008
2025-05-16 05:08:00,Min1,103722,103722,103722,103722,0.0002
2025-05-16 05:10:00,Min1,104183,104343,103879,104275,0.0037
2025-05-16 05:11:00,Min1,104189,104189,103475,103475,0.0005
2025-05-16 05:12:00,Min1,103944,104249,103897,103992,0.0040
2025-05-16 05:13:00,Min1,103617,103943,103617,103943,0.0005
2025-05-16 05:14:00,Min1,103776,103776,103776,103776,0.0003
2025-05-16 05:15:00,Min1,103765,103968,103519,103519,0.0007
2025-05-16 05:16:00,Min1,104509,104509,103741,103741,0.0033
2025-05-16 05:17:00,Min1,104432,104432,104244,104244,0.0008
2025-05-16 05:18:00,Min1,103820,104107,103680,103971,0.0013
2025-05-16 05:19:00,Min1,104164,104509,104164,104509,0.0006
2025-05-16 05:20:00,Min1,103940,103940,103655,103655,0.0007
2025-05-16 05:21:00,Min1,103966,104328,103705,104152,0.0011
2025-05-16 05:22:00,Min1,104155,104155,104155,104155,0.0002
2025-05-16 05:23:00,Min1,103874,103874,103601,103601,0.0024
2025-05-16 05:24:00,Min1,103721,104240,103721,104240,0.0009
2025-05-16 05:25:00,Min1,103992,103992,103841,103841,0.0004
2025-05-16 05:26:00,Min1,104434,104469,103696,104219,0.0008
2025-05-16 05:27:00,Min1,103760,103760,103760,103760,0.0002
2025-05-16 05:28:00,Min1,104475,104475,104475,104475,0.0020
2025-05-16 05:29:00,Min1,104539,104539,103579,103579,0.0009
2025-05-16 05:30:00,Min1,103695,103695,103695,103695,0.0001
2025-05-16 05:31:00,Min1,103897,103897,103638,103760,0.0004
2025-05-16 05:32:00,Min1,103979,103979,103979,103979,0.0003
2025-05-16 05:33:00,Min1,104336,104336,103539,103644,0.0019
2025-05-16 05:34:00,Min1,103522,104321,103487,104321,0.0047
2025-05-16 05:35:00,Min1,103721,103730,103721,103730,0.0003
2025-05-16 05:36:00,Min1,103930,104422,103668,104422,0.0006
2025-05-16 05:37:00,Min1,104347,104398,103449,103449,0.0019
2025-05-16 05:38:00,Min1,103938,104099,103567,104099,0.0004
2025-05-16 05:39:00,Min1,104195,104195,104104,104104,0.0004
2025-05-16 05:40:00,Min1,104348,104348,103393,103394,0.0045
2025-05-16 05:41:00,Min1,104021,104381,104021,104381,0.0004
2025-05-16 05:42:00,Min1,103923,103923,103556,103556,0.0022
2025-05-16 05:43:00,Min1,104143,104267,104143,104267,0.0005
2025-05-16 05:44:00,Min1,104053,104053,104053,104053,0.0025
2025-05-16 05:45:00,Min1,104430,104430,103952,103952,0.0006
2025-05-16 05:46:00,Min1,103577,104351,103577,104351,0.0005
2025-05-16 05:47:00,Min1,103866,104308,103866,104308,0.0002
2025-05-16 05:48:00,Min1,104038,104389,104038,104150,0.0006
2025-05-16 05:49:00,Min1,103691,103691,103691,103691,0.0003
2025-05-16 05:50:00,Min1,104152,104266,104152,104266,0.0003
2025-05-16 05:51:00,Min1,104219,104219,103642,103642,0.0006
2025-05-16 05:52:00,Min1,104309,104309,104309,104309,0.0001
2025-05-16 05:53:00,Min1,103754,104228,103560,103560,0.0024
2025-05-16 05:54:00,Min1,103696,103723,103696,103723,0.0034
2025-05-16 05:56:00,Min1,103971,104054,103971,104054,0.0005
2025-05-16 05:57:00,Min1,103846,103846,103846,103846,0.0030
2025-05-16 05:58:00,Min1,103524,103524,103524,103524,0.0004
2025-05-16 05:59:00,Min1,103451,104210,103451,103574,0.0045
2025-05-16 06:00:00,Min1,103803,103926,103803,103880,0.0006
2025-05-16 06:01:00,Min1,103768,103768,103768,103768,0.0001
2025-05-16 06:02:00,Min1,103503,104074,103495,104074,0.0037
2025-05-16 06:03:00,Min1,103982,104399,103588,103588,0.0034
2025-05-16 06:04:00,Min1,103715,104044,103715,104044,0.0039
2025-05-16 06:05:00,Min1,103413,103855,103413,103423,0.0005
2025-05-16 06:06:00,Min1,104415,104415,103532,104000,0.0009
2025-05-16 06:07:00,Min1,103489,103957,103489,103583,0.0008
2025-05-16 06:08:00,Min1,104441,104441,104192,104192,0.0002
2025-05-16 06:09:00,Min1,103971,104188,103727,103818,0.0041
2025-05-16 06:10:00,Min1,104318,104318,104318,104318,0.0001
2025-05-16 06:11:00,Min1,104127,104268,104127,104268,0.0008
2025-05-16 06:12:00,Min1,104451,104451,103746,103984,0.0029
2025-05-16 06:13:00,Min1,104104,104104,104104,104104,0.0001
2025-05-16 06:14:00,Min1,103636,104275,103636,104275,0.0031
2025-05-16 06:15:00,Min1,103800,104317,103800,104317,0.0017
2025-05-16 06:16:00,Min1,103622,103791,103557,103557,0.0007
2025-05-16 06:17:00,Min1,103873,104313,103656,104040,0.0009
2025-05-16 06:18:00,Min1,103734,104254,103575,104020,0.0045
2025-05-16 06:19:00,Min1,104100,104416,103999,104416,0.0009
2025-05-16 06:20:00,Min1,104357,104473,104339,104473,0.0007
2025-05-16 06:21:00,Min1,104011,104011,103979,103979,0.0034
2025-05-16 06:22:00,Min1,103741,104465,103741,104321,0.0017
2025-05-16 06:23:00,Min1,103648,104231,103648,104231,0.0005
2025-05-16 06:24:00,Min1,104075,104075,104075,104075,0.0004
2025-05-16 06:25:00,Min1,103485,104200,103485,104034,0.0027
2025-05-16 06:26:00,Min1,103951,103951,103835,103835,0.0005
2025-05-16 06:27:00,Min1,104148,104502,104148,104502,0.0005
2025-05-16 06:28:00,Min1,104373,104373,103456,103456,0.0011
2025-05-16 06:29:00,Min1,103518,103949,103518,103845,0.0008
2025-05-16 06:30:00,Min1,103967,103967,103636,103636,0.0007
2025-05-16 06:31:00,Min1,104173,104515,104173,104471,0.0008
2025-05-16 06:32:00,Min1,103779,104247,103760,103760,0.0007
2025-05-16 06:33:00,Min1,104159,104159,104153,104153,0.0003
2025-05-16 06:34:00,Min1,104476,104476,104476,104476,0.0003
2025-05-16 06:35:00,Min1,104185,104185,104185,104185,0.0003
2025-05-16 06:36:00,Min1,104311,104311,103770,103770,0.0028
2025-05-16 06:37:00,Min1,103567,104485,103567,104485,0.0004
2025-05-16 06:38:00,Min1,104366,104372,104084,104372,0.0008
2025-05-16 06:39:00,Min1,103978,103978,103978,103978,0.0003
2025-05-16 06:40:00,Min1,103795,104407,103795,104407,0.0046
2025-05-16 06:41:00,Min1,104160,104472,103495,104472,0.0006
2025-05-16 06:42:00,Min1,104293,104531,104293,104531,0.0007
2025-05-16 06:43:00,Min1,104353,104353,103787,103787,0.0007
2025-05-16 06:44:00,Min1,103716,104243,103716,104243,0.0032
2025-05-16 06:45:00,Min1,103912,103912,103466,103466,0.0042
2025-05-16 06:46:00,Min1,103976,103976,103953,103953,0.0003
2025-05-16 06:47:00,Min1,103820,103820,103572,103572,0.0002
2025-05-16 06:48:00,Min1,103870,103870,103870,103870,0.0003
2025-05-16 06:49:00,Min1,103927,104259,103666,103666,0.0026
2025-05-16 06:50:00,Min1,104085,104085,103874,103874,0.0004
2025-05-16 06:51:00,Min1,103563,103642,103563,103642,0.0005
2025-05-16 06:52:00,Min1,103890,103890,103786,103786,0.0006
2025-05-16 06:53:00,Min1,104415,104415,104065,104065,0.0035
2025-05-16 06:54:00,Min1,103820,104498,103740,103740,0.0011
2025-05-16 06:55:00,Min1,104472,104472,104080,104080,0.0004
2025-05-16 06:56:00,Min1,103576,103576,103576,103576,0.0001
2025-05-16 06:57:00,Min1,103982,104326,103699,103999,0.0012
2025-05-16 06:58:00,Min1,104025,104333,103486,104100,0.0013
2025-05-16 06:59:00,Min1,103916,103916,103916,103916,0.0001
2025-05-16 07:00:00,Min1,104366,104366,103461,104139,0.0006
2025-05-16 07:01:00,Min1,103734,104170,103734,104170,0.0002
2025-05-16 07:02:00,Min1,104280,104280,104280,104280,0.0003
2025-05-16 07:03:00,Min1,103476,104017,103469,103834,0.0011
2025-05-16 07:04:00,Min1,104350,104350,103637,103637,0.0027
2025-05-16 07:05:00,Min1,103923,103923,103730,103730,0.0005
2025-05-16 07:07:00,Min1,104171,104242,103849,104242,0.0016
2025-05-16 07:08:00,Min1,103645,103645,103645,103645,0.0027
2025-05-16 07:09:00,Min1,103912,103912,103912,103912,0.0003
2025-05-16 07:10:00,Min1,103587,103587,103587,103587,0.0002
2025-05-16 07:11:00,Min1,103999,104162,103729,104152,0.0043
2025-05-16 07:12:00,Min1,104212,104212,103625,103625,0.0006
2025-05-16 07:13:00,Min1,104424,104424,103501,103501,0.0011
2025-05-16 07:14:00,Min1,104437,104437,104437,104437,0.0002
2025-05-16 07:15:00,Min1,104325,104325,104229,104229,0.0004
2025-05-16 07:16:00,Min1,103747,104459,103747,104129,0.0014
2025-05-16 07:17:00,Min1,104290,104290,103513,103513,0.0005
2025-05-16 07:18:00,Min1,103528,103536,103528,103536,0.0004
2025-05-16 07:19:00,Min1,104337,104337,103873,103873,0.0002
2025-05-16 07:21:00,Min1,103679,103780,103679,103702,0.0038
2025-05-16 07:22:00,Min1,104213,104213,103954,103954,0.0008
2025-05-16 07:23:00,Min1,104520,104520,104520,104520,0.0001
2025-05-16 07:24:00,Min1,103965,103965,103965,103965,0.0002
2025-05-16 07:25:00,Min1,104496,104496,104496,104496,0.0004
2025-05-16 07:26:00,Min1,103617,104584,103617,104180,0.0045
2025-05-16 07:27:00,Min1,103698,104408,103685,104284,0.0047
2025-05-16 07:29:00,Min1,103750,104572,103750,104572,0.0008
2025-05-16 07:30:00,Min1,103717,104556,103626,104556,0.0007
2025-05-16 07:31:00,Min1,104238,104238,103667,103667,0.0003
2025-05-16 07:32:00,Min1,103933,104270,103888,104041,0.0041
2025-05-16 07:33:00,Min1,103533,103533,103533,103533,0.0003
2025-05-16 07:34:00,Min1,103863,104210,103863,104210,0.0002
2025-05-16 07:35:00,Min1,103542,103934,103542,103934,0.0035
2025-05-16 07:36:00,Min1,104291,104293,103652,104293,0.0010
2025-05-16 07:37:00,Min1,103921,103921,103921,103921,0.0001
2025-05-16 07:38:00,Min1,103553,103553,103553,103553,0.0003
2025-05-16 07:39:00,Min1,103811,103811,103703,103703,0.0031
2025-05-16 07:40:00,Min1,103804,104201,103424,103485,0.0013
2025-05-16 07:41:00,Min1,104278,104278,103947,103947,0.0042
2025-05-16 07:42:00,Min1,104289,104289,103475,103783,0.0009
2025-05-16 07:43:00,Min1,103512,103894,103512,103894,0.0005
2025-05-16 07:44:00,Min1,104107,104107,104107,104107,0.0002
2025-05-16 07:45:00,Min1,103650,103970,103650,103970,0.0005
2025-05-16 07:46:00,Min1,103992,103992,103464,103813,0.0009
2025-05-16 07:47:00,Min1,104317,104317,103450,103729,0.0012
2025-05-16 07:48:00,Min1,103402,103905,103402,103905,0.0005
2025-05-16 07:49:00,Min1,103367,103899,103367,103426,0.0007
2025-05-16 07:50:00,Min1,103922,103922,103922,103922,0.0003
2025-05-16 07:51:00,Min1,103746,104206,103254,103254,0.0046
2025-05-16 07:52:00,Min1,103496,104187,103496,104187,0.0019
2025-05-16 07:53:00,Min1,103388,103877,103388,103877,0.0006
